env_steps,update,loss_pi,loss_v,entropy,approx_kl,clip_frac,mean_ep_return_recent,mean_ep_len_recent,sps
586000,293,-0.000000,0.002703,0.000000,0.000000,0.000000,-0.033124,1440.00,2088.7
588000,294,-0.000000,0.000864,0.000001,0.000000,0.000000,-0.033124,1440.00,2172.7
590000,295,-0.000000,0.000857,0.000001,0.000000,0.000000,-0.033124,1440.00,2220.7
592000,296,-0.000000,0.000150,0.000001,0.000000,0.000000,-0.033124,1440.00,1895.9
594000,297,-0.000000,0.000778,0.000004,-0.000000,0.000000,-0.033124,1440.00,1893.4
596000,298,-0.000000,0.000207,0.000003,-0.000000,0.000000,-0.033124,1440.00,1889.2
598000,299,-0.000000,0.000355,0.000004,-0.000000,0.000000,-0.033124,1440.00,1840.7
600000,300,-0.000000,0.000357,0.000007,-0.000000,0.000000,-0.032854,1440.00,1813.8
602000,301,0.000000,0.000438,0.000013,-0.000000,0.000000,-0.032854,1440.00,1846.4
604000,302,0.000000,0.000060,0.000021,-0.000000,0.000000,-0.032854,1440.00,1936.1
606000,303,-0.000000,0.000077,0.000012,-0.000000,0.000000,-0.032854,1440.00,2093.9
608000,304,-0.000000,0.000037,0.000012,0.000000,0.000000,-0.032854,1440.00,2057.0
610000,305,-0.000000,0.000024,0.000014,0.000000,0.000000,-0.032854,1440.00,2013.6
612000,306,-0.000000,0.000023,0.000018,0.000000,0.000000,-0.032854,1440.00,1837.9
614000,307,-0.000000,0.000018,0.000014,0.000000,0.000000,-0.032854,1440.00,1960.8
616000,308,-0.000000,0.000019,0.000012,0.000000,0.000000,-0.032854,1440.00,1901.5
618000,309,-0.000000,0.000021,0.000014,0.000000,0.000000,-0.032854,1440.00,1890.2
620000,310,-0.000000,0.000016,0.000011,0.000000,0.000000,-0.032854,1440.00,1895.6
622000,311,-0.000000,0.000016,0.000014,0.000000,0.000000,-0.032854,1440.00,1780.6
624000,312,-0.000000,0.000017,0.000013,0.000000,0.000000,-0.033373,1440.00,2057.5
626000,313,-0.000000,0.000018,0.000013,0.000000,0.000000,-0.033373,1440.00,2029.2
628000,314,-0.000000,0.000016,0.000012,0.000000,0.000000,-0.033373,1440.00,2170.3
630000,315,-0.000000,0.000014,0.000008,0.000000,0.000000,-0.033373,1440.00,1861.7
632000,316,0.000000,0.000014,0.000008,0.000000,0.000000,-0.033373,1440.00,1975.3
634000,317,-0.000000,0.000014,0.000009,0.000000,0.000000,-0.033373,1440.00,1861.7
636000,318,0.000000,0.000015,0.000008,0.000000,0.000000,-0.033373,1440.00,2138.6
638000,319,0.000000,0.000017,0.000010,0.000000,0.000000,-0.033373,1440.00,2228.0
640000,320,-0.000000,0.000015,0.000009,0.000000,0.000000,-0.033373,1440.00,1942.1
642000,321,0.000000,0.000013,0.000007,0.000000,0.000000,-0.033373,1440.00,1615.8
644000,322,-0.000000,0.000012,0.000009,0.000000,0.000000,-0.033373,1440.00,1890.5
646000,323,-0.000000,0.000015,0.000010,0.000000,0.000000,-0.033361,1440.00,1832.0
648000,324,0.000000,0.000012,0.000005,0.000000,0.000000,-0.033361,1440.00,1954.0
650000,325,0.000000,0.000012,0.000006,0.000000,0.000000,-0.033361,1440.00,1878.0
652000,326,0.000000,0.000012,0.000006,0.000000,0.000000,-0.033361,1440.00,1996.2
654000,327,0.000000,0.000012,0.000005,0.000000,0.000000,-0.033361,1440.00,1955.8
656000,328,0.000000,0.000015,0.000016,0.000000,0.000000,-0.033361,1440.00,2004.3
658000,329,-0.000000,0.000014,0.000009,0.000000,0.000000,-0.033361,1440.00,2164.4
660000,330,0.000000,0.000013,0.000007,0.000000,0.000000,-0.033361,1440.00,2033.9
662000,331,-0.000000,0.000020,0.000006,0.000000,0.000000,-0.033361,1440.00,2007.7
664000,332,-0.000000,0.000019,0.000005,0.000000,0.000000,-0.033361,1440.00,1873.2
666000,333,-0.000000,0.000014,0.000004,0.000000,0.000000,-0.033361,1440.00,1923.6
668000,334,-0.000000,0.000012,0.000005,0.000000,0.000000,-0.033361,1440.00,1852.1
670000,335,-0.000000,0.000013,0.000007,0.000000,0.000000,-0.034244,1440.00,1832.3
672000,336,-0.000000,0.000010,0.000004,0.000000,0.000000,-0.034244,1440.00,1845.8
674000,337,-0.000000,0.000016,0.000005,0.000000,0.000000,-0.034244,1440.00,2048.5
676000,338,-0.000000,0.000015,0.000007,0.000000,0.000000,-0.034244,1440.00,1754.0
678000,339,-0.000000,0.000014,0.000007,0.000000,0.000000,-0.034244,1440.00,1885.3
680000,340,-0.000000,0.000013,0.000010,0.000000,0.000000,-0.034244,1440.00,1967.2
682000,341,0.000000,0.000011,0.000006,0.000000,0.000000,-0.034244,1440.00,1789.5
684000,342,-0.000000,0.000015,0.000006,0.000000,0.000000,-0.034244,1440.00,1895.9
686000,343,-0.000000,0.000011,0.000006,0.000000,0.000000,-0.034244,1440.00,1856.4
688000,344,0.000000,0.000009,0.000005,0.000000,0.000000,-0.034244,1440.00,1864.0
690000,345,0.000000,0.000009,0.000007,0.000000,0.000000,-0.034244,1440.00,1943.9
692000,346,0.000000,0.000012,0.000007,0.000000,0.000000,-0.034141,1440.00,1850.6
694000,347,0.000000,0.000014,0.000008,0.000000,0.000000,-0.034141,1440.00,1873.1
696000,348,0.000000,0.000012,0.000010,0.000000,0.000000,-0.034141,1440.00,1850.2
698000,349,-0.000000,0.000010,0.000009,0.000000,0.000000,-0.034141,1440.00,1879.8
700000,350,-0.000000,0.000011,0.000005,0.000000,0.000000,-0.034141,1440.00,1776.7
702000,351,0.000000,0.000010,0.000004,0.000000,0.000000,-0.034141,1440.00,1899.5
704000,352,0.000000,0.000011,0.000005,0.000000,0.000000,-0.034141,1440.00,1808.9
706000,353,-0.000000,0.000027,0.000004,0.000000,0.000000,-0.034141,1440.00,1843.3
708000,354,-0.000000,0.000052,0.000009,0.000000,0.000000,-0.034141,1440.00,1818.2
710000,355,0.000000,0.000033,0.000010,0.000000,0.000000,-0.034141,1440.00,1846.6
712000,356,-0.000000,0.000012,0.000012,0.000000,0.000000,-0.034141,1440.00,1876.5
714000,357,-0.000000,0.000010,0.000008,0.000000,0.000000,-0.034141,1440.00,2017.9
716000,358,-0.000000,0.000013,0.000007,0.000000,0.000000,-0.034254,1440.00,2047.6
718000,359,-0.000000,0.000027,0.000005,0.000000,0.000000,-0.034254,1440.00,2021.6
720000,360,-0.000000,0.000011,0.000007,0.000000,0.000000,-0.034254,1440.00,1880.8
722000,361,-0.000000,0.000014,0.000008,0.000000,0.000000,-0.034254,1440.00,1900.4
724000,362,-0.000000,0.000053,0.000011,0.000000,0.000000,-0.034254,1440.00,1775.9
726000,363,-0.000000,0.000058,0.000010,0.000000,0.000000,-0.034254,1440.00,1799.4
728000,364,-0.000000,0.000010,0.000008,0.000000,0.000000,-0.034254,1440.00,1801.5
730000,365,-0.000000,0.000011,0.000007,0.000000,0.000000,-0.034254,1440.00,1891.6
732000,366,-0.000000,0.000015,0.000011,0.000000,0.000000,-0.034254,1440.00,1797.2
734000,367,-0.000000,0.000015,0.000011,0.000000,0.000000,-0.034254,1440.00,1921.2
736000,368,-0.000000,0.000014,0.000009,0.000000,0.000000,-0.034254,1440.00,1868.0
738000,369,0.000000,0.000014,0.000008,0.000000,0.000000,-0.034536,1440.00,1803.8
740000,370,-0.000000,0.000012,0.000006,0.000000,0.000000,-0.034536,1440.00,1821.6
742000,371,-0.000000,0.000042,0.000008,0.000000,0.000000,-0.034536,1440.00,1813.7
744000,372,0.000000,0.000061,0.000012,-0.000000,0.000000,-0.034536,1440.00,1829.1
746000,373,-0.000000,0.000067,0.000009,0.000000,0.000000,-0.034536,1440.00,2007.7
748000,374,0.000000,0.000042,0.000009,0.000000,0.000000,-0.034536,1440.00,2003.4
750000,375,0.000000,0.000052,0.000006,0.000000,0.000000,-0.034536,1440.00,1911.1
752000,376,0.000000,0.000093,0.000015,-0.000000,0.000000,-0.034536,1440.00,1790.3
754000,377,0.000000,0.000084,0.000020,-0.000000,0.000000,-0.034536,1440.00,1876.3
756000,378,0.000000,0.000035,0.000017,-0.000000,0.000000,-0.034536,1440.00,1921.3
758000,379,0.000000,0.000023,0.000027,0.000000,0.000000,-0.034536,1440.00,2187.0
760000,380,-0.000000,0.000012,0.000024,0.000000,0.000000,-0.034536,1440.00,2089.9
762000,381,-0.000000,0.000011,0.000024,0.000000,0.000000,-0.033441,1440.00,2056.0
764000,382,0.000000,0.000010,0.000016,0.000000,0.000000,-0.033441,1440.00,1831.6
766000,383,0.000000,0.000010,0.000015,0.000000,0.000000,-0.033441,1440.00,1833.4
768000,384,0.000000,0.000010,0.000021,0.000000,0.000000,-0.033441,1440.00,1854.9
770000,385,0.000000,0.000009,0.000016,0.000000,0.000000,-0.033441,1440.00,1828.8
772000,386,0.000000,0.000007,0.000012,0.000000,0.000000,-0.033441,1440.00,1833.2
774000,387,0.000000,0.000009,0.000016,0.000000,0.000000,-0.033441,1440.00,1874.1
776000,388,0.000000,0.000008,0.000012,0.000000,0.000000,-0.033441,1440.00,2015.7
778000,389,0.000000,0.000016,0.000011,0.000000,0.000000,-0.033441,1440.00,1932.1
780000,390,0.000000,0.000010,0.000013,0.000000,0.000000,-0.033441,1440.00,1922.9
782000,391,0.000000,0.000012,0.000015,0.000000,0.000000,-0.033441,1440.00,1837.8
784000,392,0.000000,0.000013,0.000016,0.000000,0.000000,-0.034105,1440.00,1841.5
786000,393,0.000000,0.000027,0.000014,0.000000,0.000000,-0.034105,1440.00,1814.6
788000,394,0.000000,0.000008,0.000019,0.000000,0.000000,-0.034105,1440.00,1872.5
790000,395,-0.000000,0.000009,0.000018,0.000000,0.000000,-0.034105,1440.00,1893.7
792000,396,0.000000,0.000017,0.000011,0.000000,0.000000,-0.034105,1440.00,1896.8
794000,397,0.000000,0.000021,0.000013,0.000000,0.000000,-0.034105,1440.00,1952.4
796000,398,0.000000,0.000010,0.000022,0.000000,0.000000,-0.034105,1440.00,2074.5
798000,399,0.000000,0.000031,0.000020,0.000000,0.000000,-0.034105,1440.00,2013.5
800000,400,-0.000000,0.000008,0.000026,0.000000,0.000000,-0.034105,1440.00,2069.9
802000,401,0.000000,0.000009,0.000016,0.000000,0.000000,-0.034105,1440.00,1748.2
804000,402,0.000000,0.000010,0.000015,0.000000,0.000000,-0.034105,1440.00,1853.6
806000,403,0.000000,0.000009,0.000019,0.000000,0.000000,-0.034105,1440.00,1815.0
808000,404,-0.000000,0.000038,0.000013,0.000000,0.000000,-0.034963,1440.00,1871.6
810000,405,0.000000,0.000124,0.000018,-0.000000,0.000000,-0.034963,1440.00,1870.1
812000,406,0.000000,0.000012,0.000026,-0.000000,0.000000,-0.034963,1440.00,1830.6
814000,407,0.000000,0.000013,0.000031,0.000000,0.000000,-0.034963,1440.00,1833.1
816000,408,0.000000,0.000044,0.000019,0.000000,0.000000,-0.034963,1440.00,1929.3
818000,409,0.000000,0.000011,0.000014,0.000000,0.000000,-0.034963,1440.00,1927.9
820000,410,0.000000,0.000009,0.000019,0.000000,0.000000,-0.034963,1440.00,2049.6
822000,411,0.000000,0.000084,0.000019,-0.000000,0.000000,-0.034963,1440.00,2078.6
824000,412,0.000000,0.000118,0.000019,-0.000000,0.000000,-0.034963,1440.00,1830.4
826000,413,0.000000,0.000009,0.000031,-0.000000,0.000000,-0.034963,1440.00,1863.1
828000,414,0.000000,0.000015,0.000042,0.000000,0.000000,-0.034963,1440.00,1820.5
830000,415,0.000000,0.000011,0.000052,0.000000,0.000000,-0.033048,1440.00,1815.8
832000,416,0.000000,0.000036,0.000044,0.000000,0.000000,-0.033048,1440.00,2019.3
834000,417,0.000000,0.000021,0.000046,0.000000,0.000000,-0.033048,1440.00,2150.1
836000,418,0.000000,0.000012,0.000046,0.000000,0.000000,-0.033048,1440.00,2135.8
838000,419,-0.000000,0.000012,0.000044,0.000000,0.000000,-0.033048,1440.00,2081.1
840000,420,0.000000,0.000010,0.000027,0.000000,0.000000,-0.033048,1440.00,1902.4
842000,421,0.000000,0.000020,0.000030,0.000000,0.000000,-0.033048,1440.00,1788.1
844000,422,0.000000,0.000029,0.000035,0.000000,0.000000,-0.033048,1440.00,1835.1
846000,423,0.000000,0.000029,0.000041,0.000000,0.000000,-0.033048,1440.00,1840.7
848000,424,0.000000,0.000014,0.000049,0.000000,0.000000,-0.033048,1440.00,1798.3
850000,425,0.000000,0.000010,0.000040,0.000000,0.000000,-0.033048,1440.00,1945.9
852000,426,0.000000,0.000007,0.000029,0.000000,0.000000,-0.033048,1440.00,1898.0
854000,427,0.000000,0.000009,0.000032,0.000000,0.000000,-0.032991,1440.00,2000.4
856000,428,0.000000,0.000014,0.000029,0.000000,0.000000,-0.032991,1440.00,1951.0
858000,429,-0.000000,0.000008,0.000035,0.000000,0.000000,-0.032991,1440.00,1978.7
860000,430,0.000000,0.000014,0.000034,0.000000,0.000000,-0.032991,1440.00,1942.9
862000,431,0.000000,0.000038,0.000031,-0.000000,0.000000,-0.032991,1440.00,1963.8
864000,432,0.000000,0.000024,0.000025,-0.000000,0.000000,-0.032991,1440.00,1792.1
866000,433,0.000000,0.000012,0.000026,0.000000,0.000000,-0.032991,1440.00,2132.9
868000,434,0.000000,0.000039,0.000036,-0.000000,0.000000,-0.032991,1440.00,1863.5
870000,435,0.000000,0.000023,0.000030,0.000000,0.000000,-0.032991,1440.00,1853.5
872000,436,-0.000000,0.000035,0.000033,-0.000000,0.000000,-0.032991,1440.00,1868.3
874000,437,0.000000,0.000061,0.000044,-0.000000,0.000000,-0.032991,1440.00,1821.7
876000,438,0.000000,0.000013,0.000054,0.000000,0.000000,-0.031440,1440.00,1984.1
878000,439,0.000000,0.000009,0.000065,0.000000,0.000000,-0.031440,1440.00,3135.3
880000,440,0.000000,0.000008,0.000040,0.000000,0.000000,-0.031440,1440.00,3019.4
882000,441,0.000000,0.000017,0.000039,0.000000,0.000000,-0.031440,1440.00,2263.7
884000,442,0.000000,0.000015,0.000051,0.000000,0.000000,-0.031440,1440.00,1895.0
886000,443,0.000000,0.000032,0.000053,0.000000,0.000000,-0.031440,1440.00,1745.8
888000,444,0.000000,0.000010,0.000044,0.000000,0.000000,-0.031440,1440.00,1749.2
890000,445,0.000000,0.000010,0.000040,0.000000,0.000000,-0.031440,1440.00,1826.2
892000,446,0.000000,0.000018,0.000036,0.000000,0.000000,-0.031440,1440.00,1831.5
894000,447,0.000000,0.000020,0.000048,-0.000000,0.000000,-0.031440,1440.00,1924.9
896000,448,-0.000000,0.000023,0.000055,0.000000,0.000000,-0.031440,1440.00,1904.4
898000,449,0.000000,0.000019,0.000050,0.000000,0.000000,-0.031440,1440.00,1853.1
900000,450,-0.000000,0.000009,0.000078,0.000000,0.000000,-0.032123,1440.00,1842.4
902000,451,-0.000000,0.000008,0.000054,0.000000,0.000000,-0.032123,1440.00,1984.9
904000,452,-0.000000,0.000060,0.000043,-0.000000,0.000000,-0.032123,1440.00,1905.5
906000,453,0.000000,0.000099,0.000064,-0.000000,0.000000,-0.032123,1440.00,1851.4
908000,454,-0.000000,0.000052,0.000045,-0.000000,0.000000,-0.032123,1440.00,1900.9
910000,455,0.000000,0.000022,0.000066,-0.000000,0.000000,-0.032123,1440.00,1948.9
912000,456,0.000000,0.000038,0.000108,-0.000000,0.000000,-0.032123,1440.00,1888.3
914000,457,-0.000000,0.000015,0.000091,0.000000,0.000000,-0.032123,1440.00,2007.0
916000,458,0.000000,0.000013,0.000075,0.000000,0.000000,-0.032123,1440.00,1773.6
918000,459,0.000000,0.000008,0.000098,-0.000000,0.000000,-0.032123,1440.00,1851.5
920000,460,0.000000,0.000013,0.000105,0.000000,0.000000,-0.032123,1440.00,2075.2
922000,461,-0.000000,0.000023,0.000094,0.000000,0.000000,-0.031894,1440.00,2105.1
924000,462,0.000000,0.000008,0.000078,0.000000,0.000000,-0.031894,1440.00,2075.9
926000,463,-0.000000,0.000016,0.000076,0.000000,0.000000,-0.031894,1440.00,1925.9
928000,464,0.000000,0.000008,0.000056,0.000000,0.000000,-0.031894,1440.00,1915.9
930000,465,0.000000,0.000011,0.000065,-0.000000,0.000000,-0.031894,1440.00,1868.5
932000,466,0.000000,0.000007,0.000074,-0.000000,0.000000,-0.031894,1440.00,1825.1
934000,467,0.000000,0.000026,0.000074,0.000000,0.000000,-0.031894,1440.00,1962.1
936000,468,-0.000000,0.000008,0.000074,0.000000,0.000000,-0.031894,1440.00,1924.5
938000,469,-0.000000,0.000009,0.000080,0.000000,0.000000,-0.031894,1440.00,1854.1
940000,470,-0.000000,0.000007,0.000093,0.000000,0.000000,-0.031894,1440.00,1742.0
942000,471,-0.000000,0.000015,0.000103,0.000000,0.000000,-0.031894,1440.00,1870.7
944000,472,0.000000,0.000154,0.000065,-0.000000,0.000000,-0.031894,1440.00,1859.4
946000,473,0.000000,0.000123,0.000115,-0.000000,0.000000,-0.031921,1440.00,2619.1
948000,474,0.000000,0.000031,0.000137,-0.000000,0.000000,-0.031921,1440.00,2755.6
950000,475,-0.000000,0.000018,0.000133,0.000000,0.000000,-0.031921,1440.00,2540.7
952000,476,-0.000000,0.000011,0.000099,-0.000000,0.000000,-0.031921,1440.00,3080.8
954000,477,0.000000,0.000008,0.000093,0.000000,0.000000,-0.031921,1440.00,3188.9
956000,478,0.000000,0.000018,0.000106,-0.000000,0.000000,-0.031921,1440.00,3183.3
958000,479,-0.000000,0.000007,0.000159,0.000000,0.000000,-0.031921,1440.00,2994.9
960000,480,-0.000000,0.000008,0.000163,0.000000,0.000000,-0.031921,1440.00,2903.6
962000,481,-0.000000,0.000008,0.000131,0.000000,0.000000,-0.031921,1440.00,1778.2
964000,482,-0.000000,0.000011,0.000074,0.000000,0.000000,-0.031921,1440.00,1863.4
966000,483,-0.000000,0.000007,0.000101,0.000000,0.000000,-0.031921,1440.00,1761.8
968000,484,-0.000000,0.000008,0.000107,0.000000,0.000000,-0.031858,1440.00,1752.6
970000,485,-0.000000,0.000008,0.000110,0.000000,0.000000,-0.031858,1440.00,1764.8
972000,486,-0.000000,0.000010,0.000075,0.000000,0.000000,-0.031858,1440.00,1894.8
974000,487,0.000000,0.000020,0.000085,-0.000000,0.000000,-0.031858,1440.00,1734.4
976000,488,-0.000000,0.000010,0.000100,0.000000,0.000000,-0.031858,1440.00,1882.6
978000,489,-0.000000,0.000024,0.000068,-0.000000,0.000000,-0.031858,1440.00,1862.9
980000,490,-0.000000,0.000011,0.000080,-0.000000,0.000000,-0.031858,1440.00,1902.3
982000,491,0.000000,0.000021,0.000101,-0.000000,0.000000,-0.031858,1440.00,1773.8
984000,492,-0.000000,0.000011,0.000135,0.000000,0.000000,-0.031858,1440.00,1834.7
986000,493,-0.000000,0.000016,0.000170,0.000000,0.000000,-0.031858,1440.00,1803.6
988000,494,-0.000002,0.000017,0.000120,0.000000,0.000000,-0.031858,1440.00,1875.9
990000,495,-0.000000,0.002092,0.000050,-0.000000,0.000000,-0.031858,1440.00,1922.9
992000,496,-0.000002,0.001005,0.000816,0.000000,0.000000,-0.032448,1440.00,1822.3
994000,497,-0.000071,0.000149,0.000720,0.001542,0.000375,-0.032448,1440.00,1789.0
996000,498,0.000000,0.000131,0.000053,0.000000,0.000000,-0.032448,1440.00,2106.0
998000,499,0.000000,0.000089,0.000044,-0.000000,0.000000,-0.032448,1440.00,1973.3
1000000,500,0.000000,0.000014,0.000038,-0.000000,0.000000,-0.032448,1440.00,2150.9
1002000,501,0.000000,0.000018,0.000035,0.000000,0.000000,-0.032448,1440.00,1766.3
1004000,502,0.000000,0.000020,0.000069,0.000000,0.000000,-0.032448,1440.00,1795.8
1006000,503,-0.000000,0.000016,0.000072,0.000000,0.000000,-0.032448,1440.00,1812.8
1008000,504,0.000000,0.000012,0.000041,0.000000,0.000000,-0.032448,1440.00,1845.6
1010000,505,0.000000,0.000011,0.000035,0.000000,0.000000,-0.032448,1440.00,1949.2
1012000,506,0.000000,0.000013,0.000030,0.000000,0.000000,-0.032448,1440.00,1827.2
1014000,507,0.000000,0.000021,0.000032,-0.000000,0.000000,-0.034365,1440.00,1862.8
1016000,508,0.000000,0.000021,0.000043,0.000000,0.000000,-0.034365,1440.00,1710.1
1018000,509,0.000000,0.000015,0.000036,0.000000,0.000000,-0.034365,1440.00,1771.1
1020000,510,0.000000,0.000015,0.000032,0.000000,0.000000,-0.034365,1440.00,1876.1
1022000,511,-0.000000,0.000013,0.000052,0.000000,0.000000,-0.034365,1440.00,1838.1
1024000,512,-0.000000,0.000007,0.000051,0.000000,0.000000,-0.034365,1440.00,1855.2
1026000,513,-0.000000,0.000007,0.000037,0.000000,0.000000,-0.034365,1440.00,1660.9
1028000,514,-0.000000,0.000008,0.000032,0.000000,0.000000,-0.034365,1440.00,1775.4
1030000,515,-0.000000,0.000008,0.000031,0.000000,0.000000,-0.034365,1440.00,1781.2
1032000,516,0.000000,0.000005,0.000021,0.000000,0.000000,-0.034365,1440.00,1846.0
1034000,517,0.000000,0.000006,0.000025,0.000000,0.000000,-0.034365,1440.00,2033.4
1036000,518,0.000000,0.000006,0.000031,0.000000,0.000000,-0.034365,1440.00,1990.4
1038000,519,-0.000000,0.000007,0.000029,0.000000,0.000000,-0.034984,1440.00,2013.6
1040000,520,-0.000000,0.000007,0.000028,0.000000,0.000000,-0.034984,1440.00,1900.0
1042000,521,-0.000000,0.000006,0.000036,0.000000,0.000000,-0.034984,1440.00,1890.9
1044000,522,0.000000,0.000005,0.000032,0.000000,0.000000,-0.034984,1440.00,1792.1
1046000,523,-0.000000,0.000005,0.000023,0.000000,0.000000,-0.034984,1440.00,1823.2
1048000,524,0.000000,0.000007,0.000031,0.000000,0.000000,-0.034984,1440.00,1906.6
1050000,525,-0.000000,0.000009,0.000046,0.000000,0.000000,-0.034984,1440.00,1821.5
1052000,526,-0.000000,0.000009,0.000027,0.000000,0.000000,-0.034984,1440.00,1822.9
1054000,527,-0.000000,0.000008,0.000023,0.000000,0.000000,-0.034984,1440.00,1767.3
1056000,528,-0.000000,0.000005,0.000025,0.000000,0.000000,-0.034984,1440.00,1864.8
1058000,529,-0.000000,0.000006,0.000021,0.000000,0.000000,-0.034984,1440.00,1901.6
1060000,530,-0.000000,0.000008,0.000024,0.000000,0.000000,-0.034844,1440.00,1846.9
1062000,531,-0.000000,0.000010,0.000027,0.000000,0.000000,-0.034844,1440.00,1744.7
1064000,532,-0.000000,0.000008,0.000027,0.000000,0.000000,-0.034844,1440.00,1826.5
1066000,533,-0.000000,0.000005,0.000036,0.000000,0.000000,-0.034844,1440.00,1883.6
1068000,534,-0.000000,0.000008,0.000033,0.000000,0.000000,-0.034844,1440.00,1858.7
1070000,535,-0.000000,0.000008,0.000021,0.000000,0.000000,-0.034844,1440.00,1880.2
1072000,536,-0.000000,0.000007,0.000020,0.000000,0.000000,-0.034844,1440.00,1866.1
1074000,537,-0.000000,0.000015,0.000025,0.000000,0.000000,-0.034844,1440.00,1829.8
1076000,538,0.000000,0.000007,0.000024,0.000000,0.000000,-0.034844,1440.00,1856.1
1078000,539,0.000000,0.000021,0.000027,-0.000000,0.000000,-0.034844,1440.00,1800.1
1080000,540,0.000000,0.000019,0.000036,-0.000000,0.000000,-0.034844,1440.00,1949.9
1082000,541,0.000000,0.000030,0.000036,-0.000000,0.000000,-0.034844,1440.00,2120.2
1084000,542,-0.000000,0.000024,0.000030,-0.000000,0.000000,-0.034506,1440.00,1978.7
1086000,543,-0.000000,0.000007,0.000030,0.000000,0.000000,-0.034506,1440.00,1848.1
1088000,544,-0.000000,0.000006,0.000023,0.000000,0.000000,-0.034506,1440.00,1794.6
1090000,545,-0.000000,0.000006,0.000030,0.000000,0.000000,-0.034506,1440.00,1964.3
1092000,546,-0.000000,0.000011,0.000040,0.000000,0.000000,-0.034506,1440.00,2079.0
1094000,547,-0.000000,0.000009,0.000039,0.000000,0.000000,-0.034506,1440.00,1882.8
1096000,548,0.000000,0.000010,0.000031,0.000000,0.000000,-0.034506,1440.00,1898.9
1098000,549,-0.000000,0.000009,0.000028,0.000000,0.000000,-0.034506,1440.00,1813.4
1100000,550,0.000000,0.000014,0.000040,-0.000000,0.000000,-0.034506,1440.00,1773.5
1102000,551,-0.000000,0.000007,0.000061,0.000000,0.000000,-0.034506,1440.00,1813.2
1104000,552,-0.000000,0.000009,0.000033,0.000000,0.000000,-0.034506,1440.00,1781.5
1106000,553,-0.000000,0.000058,0.000033,-0.000000,0.000000,-0.034570,1440.00,1779.5
1108000,554,-0.000000,0.000048,0.000040,-0.000000,0.000000,-0.034570,1440.00,1901.0
1110000,555,0.000000,0.000011,0.000042,-0.000000,0.000000,-0.034570,1440.00,1828.4
1112000,556,-0.000000,0.000009,0.000037,0.000000,0.000000,-0.034570,1440.00,1857.6
1114000,557,-0.000000,0.000006,0.000051,0.000000,0.000000,-0.034570,1440.00,1825.3
1116000,558,-0.000000,0.000005,0.000040,0.000000,0.000000,-0.034570,1440.00,1877.0
1118000,559,-0.000000,0.000016,0.000051,0.000000,0.000000,-0.034570,1440.00,1979.2
1120000,560,-0.000633,0.005308,0.000013,0.007467,0.000375,-0.034570,1440.00,1964.0
1122000,561,0.000000,0.052663,0.000000,0.000000,0.000000,-0.034570,1440.00,1922.8
1124000,562,-0.000000,0.005264,0.000000,0.000000,0.000000,-0.034570,1440.00,1883.5
1126000,563,-0.000000,0.006892,0.000000,0.000000,0.000000,-0.034570,1440.00,1860.9
1128000,564,-0.000000,0.015141,0.000000,0.000000,0.000000,-0.034570,1440.00,1851.3
1130000,565,0.000000,0.000279,0.000000,0.000000,0.000000,-0.034749,1440.00,1798.6
1132000,566,0.000000,0.000550,0.000000,-0.000000,0.000000,-0.034749,1440.00,1886.3
1134000,567,0.000000,0.000175,0.000000,0.000000,0.000000,-0.034749,1440.00,1829.3
1136000,568,0.000000,0.001962,0.000001,-0.000000,0.000000,-0.034749,1440.00,1846.7
1138000,569,0.000000,0.001795,0.000004,-0.000000,0.000000,-0.034749,1440.00,1834.3
1140000,570,0.000000,0.000110,0.000011,-0.000000,0.000000,-0.034749,1440.00,1854.6
1142000,571,0.000000,0.000104,0.000011,-0.000000,0.000000,-0.034749,1440.00,1891.0
1144000,572,-0.000000,0.000096,0.000033,0.000000,0.000000,-0.034749,1440.00,1877.6
1146000,573,-0.000004,0.000083,0.000043,0.000000,0.000000,-0.034749,1440.00,1998.3
1148000,574,-0.000000,0.000069,0.000014,0.000000,0.000000,-0.034749,1440.00,2141.4
1150000,575,-0.000002,0.000041,0.000027,0.000000,0.000000,-0.034749,1440.00,2030.5
1152000,576,0.000000,0.000031,0.000005,0.000000,0.000000,-0.033687,1440.00,2024.1
1154000,577,0.000000,0.000021,0.000003,0.000000,0.000000,-0.033687,1440.00,1835.9
1156000,578,0.000000,0.000022,0.000002,0.000000,0.000000,-0.033687,1440.00,1879.9
1158000,579,0.000000,0.000024,0.000005,0.000000,0.000000,-0.033687,1440.00,1801.0
1160000,580,0.000000,0.000019,0.000001,0.000000,0.000000,-0.033687,1440.00,1947.5
1162000,581,0.000000,0.000023,0.000001,0.000000,0.000000,-0.033687,1440.00,1889.3
1164000,582,0.000000,0.000015,0.000001,0.000000,0.000000,-0.033687,1440.00,2007.7
1166000,583,0.000000,0.000012,0.000001,0.000000,0.000000,-0.033687,1440.00,1924.4
1168000,584,0.000000,0.000009,0.000004,0.000000,0.000000,-0.033687,1440.00,1778.3
1170000,585,0.000000,0.000007,0.000002,0.000000,0.000000,-0.033687,1440.00,1823.4
1172000,586,0.000000,0.000007,0.000001,0.000000,0.000000,-0.033687,1440.00,1815.0
1174000,587,0.000000,0.000009,0.000002,0.000000,0.000000,-0.033687,1440.00,1853.2
1176000,588,0.000000,0.000008,0.000002,0.000000,0.000000,-0.031455,1440.00,1803.2
